SCAN,ADDRESS,TIMESTAMP,UUID,MAJOR,MINOR,TX POWER,RSSI,Power ( mW ),Total Sum
155,DC:A6:32:33:AA:47,2020-07-07 18:16:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
156,DC:A6:32:33:AA:47,2020-07-07 18:16:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
157,DC:A6:32:33:AA:47,2020-07-07 18:16:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
158,DC:A6:32:33:AA:47,2020-07-07 18:16:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
159,DC:A6:32:33:AA:47,2020-07-07 18:16:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
160,DC:A6:32:33:AA:47,2020-07-07 18:16:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
161,DC:A6:32:33:AA:47,2020-07-07 18:16:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
162,DC:A6:32:33:AA:47,2020-07-07 18:16:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
163,DC:A6:32:33:AA:47,2020-07-07 18:16:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
164,DC:A6:32:33:AA:47,2020-07-07 18:16:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
165,DC:A6:32:33:AA:47,2020-07-07 18:16:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
166,DC:A6:32:33:AA:47,2020-07-07 18:16:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
167,DC:A6:32:33:AA:47,2020-07-07 18:16:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
168,DC:A6:32:33:AA:47,2020-07-07 18:16:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
169,DC:A6:32:33:AA:47,2020-07-07 18:16:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
170,DC:A6:32:33:AA:47,2020-07-07 18:16:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
171,DC:A6:32:33:AA:47,2020-07-07 18:16:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
172,DC:A6:32:33:AA:47,2020-07-07 18:16:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
173,DC:A6:32:33:AA:47,2020-07-07 18:16:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
174,DC:A6:32:33:AA:47,2020-07-07 18:16:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
175,DC:A6:32:33:AA:47,2020-07-07 18:16:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
176,DC:A6:32:33:AA:47,2020-07-07 18:16:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
177,DC:A6:32:33:AA:47,2020-07-07 18:16:43,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
178,DC:A6:32:33:AA:47,2020-07-07 18:16:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
179,DC:A6:32:33:AA:47,2020-07-07 18:16:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
180,DC:A6:32:33:AA:47,2020-07-07 18:16:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
181,DC:A6:32:33:AA:47,2020-07-07 18:16:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
182,DC:A6:32:33:AA:47,2020-07-07 18:16:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
183,DC:A6:32:33:AA:47,2020-07-07 18:16:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
184,DC:A6:32:33:AA:47,2020-07-07 18:16:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
185,DC:A6:32:33:AA:47,2020-07-07 18:16:52,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
186,DC:A6:32:33:AA:47,2020-07-07 18:16:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
187,DC:A6:32:33:AA:47,2020-07-07 18:16:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
188,DC:A6:32:33:AA:47,2020-07-07 18:16:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
189,DC:A6:32:33:AA:47,2020-07-07 18:16:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
190,DC:A6:32:33:AA:47,2020-07-07 18:17:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
191,DC:A6:32:33:AA:47,2020-07-07 18:17:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
192,DC:A6:32:33:AA:47,2020-07-07 18:17:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
193,DC:A6:32:33:AA:47,2020-07-07 18:17:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
194,DC:A6:32:33:AA:47,2020-07-07 18:17:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
195,DC:A6:32:33:AA:47,2020-07-07 18:17:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
196,DC:A6:32:33:AA:47,2020-07-07 18:17:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
197,DC:A6:32:33:AA:47,2020-07-07 18:17:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
198,DC:A6:32:33:AA:47,2020-07-07 18:17:09,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
199,DC:A6:32:33:AA:47,2020-07-07 18:17:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
200,DC:A6:32:33:AA:47,2020-07-07 18:17:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
201,DC:A6:32:33:AA:47,2020-07-07 18:17:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
202,DC:A6:32:33:AA:47,2020-07-07 18:17:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
203,DC:A6:32:33:AA:47,2020-07-07 18:17:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-58,0.000001584893192,
204,DC:A6:32:33:AA:47,2020-07-07 18:17:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
205,DC:A6:32:33:AA:47,2020-07-07 18:17:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
206,DC:A6:32:33:AA:47,2020-07-07 18:17:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
207,DC:A6:32:33:AA:47,2020-07-07 18:17:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
208,DC:A6:32:33:AA:47,2020-07-07 18:17:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
209,DC:A6:32:33:AA:47,2020-07-07 18:17:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
210,DC:A6:32:33:AA:47,2020-07-07 18:17:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
211,DC:A6:32:33:AA:47,2020-07-07 18:17:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
212,DC:A6:32:33:AA:47,2020-07-07 18:17:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
213,DC:A6:32:33:AA:47,2020-07-07 18:17:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
214,DC:A6:32:33:AA:47,2020-07-07 18:17:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
215,DC:A6:32:33:AA:47,2020-07-07 18:17:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
216,DC:A6:32:33:AA:47,2020-07-07 18:17:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
217,DC:A6:32:33:AA:47,2020-07-07 18:17:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
218,DC:A6:32:33:AA:47,2020-07-07 18:17:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
219,DC:A6:32:33:AA:47,2020-07-07 18:17:36,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
220,DC:A6:32:33:AA:47,2020-07-07 18:17:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
221,DC:A6:32:33:AA:47,2020-07-07 18:17:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
222,DC:A6:32:33:AA:47,2020-07-07 18:17:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
223,DC:A6:32:33:AA:47,2020-07-07 18:17:41,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
224,DC:A6:32:33:AA:47,2020-07-07 18:17:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
225,DC:A6:32:33:AA:47,2020-07-07 18:17:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
226,DC:A6:32:33:AA:47,2020-07-07 18:17:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
227,DC:A6:32:33:AA:47,2020-07-07 18:17:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
228,DC:A6:32:33:AA:47,2020-07-07 18:17:47,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
229,DC:A6:32:33:AA:47,2020-07-07 18:17:49,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
230,DC:A6:32:33:AA:47,2020-07-07 18:17:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
231,DC:A6:32:33:AA:47,2020-07-07 18:17:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
232,DC:A6:32:33:AA:47,2020-07-07 18:17:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
233,DC:A6:32:33:AA:47,2020-07-07 18:17:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
234,DC:A6:32:33:AA:47,2020-07-07 18:17:55,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
235,DC:A6:32:33:AA:47,2020-07-07 18:17:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
236,DC:A6:32:33:AA:47,2020-07-07 18:17:57,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
237,DC:A6:32:33:AA:47,2020-07-07 18:17:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
238,DC:A6:32:33:AA:47,2020-07-07 18:17:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
239,DC:A6:32:33:AA:47,2020-07-07 18:18:01,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
240,DC:A6:32:33:AA:47,2020-07-07 18:18:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
241,DC:A6:32:33:AA:47,2020-07-07 18:18:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
242,DC:A6:32:33:AA:47,2020-07-07 18:18:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
243,DC:A6:32:33:AA:47,2020-07-07 18:18:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
244,DC:A6:32:33:AA:47,2020-07-07 18:18:07,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
245,DC:A6:32:33:AA:47,2020-07-07 18:18:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
246,DC:A6:32:33:AA:47,2020-07-07 18:18:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
247,DC:A6:32:33:AA:47,2020-07-07 18:18:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
248,DC:A6:32:33:AA:47,2020-07-07 18:18:12,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
249,DC:A6:32:33:AA:47,2020-07-07 18:18:14,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
250,DC:A6:32:33:AA:47,2020-07-07 18:18:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
251,DC:A6:32:33:AA:47,2020-07-07 18:18:17,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
252,DC:A6:32:33:AA:47,2020-07-07 18:18:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
253,DC:A6:32:33:AA:47,2020-07-07 18:18:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-59,0.000001258925412,
254,DC:A6:32:33:AA:47,2020-07-07 18:18:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
255,DC:A6:32:33:AA:47,2020-07-07 18:18:24,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
256,DC:A6:32:33:AA:47,2020-07-07 18:18:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
257,DC:A6:32:33:AA:47,2020-07-07 18:18:26,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-57,0.000001995262315,
258,DC:A6:32:33:AA:47,2020-07-07 18:18:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
259,DC:A6:32:33:AA:47,2020-07-07 18:18:28,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
260,DC:A6:32:33:AA:47,2020-07-07 18:18:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
261,DC:A6:32:33:AA:47,2020-07-07 18:18:30,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
262,DC:A6:32:33:AA:47,2020-07-07 18:18:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
263,DC:A6:32:33:AA:47,2020-07-07 18:18:33,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
264,DC:A6:32:33:AA:47,2020-07-07 18:18:35,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
265,DC:A6:32:33:AA:47,2020-07-07 18:18:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
266,DC:A6:32:33:AA:47,2020-07-07 18:18:37,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
267,DC:A6:32:33:AA:47,2020-07-07 18:18:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
268,DC:A6:32:33:AA:47,2020-07-07 18:18:39,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
269,DC:A6:32:33:AA:47,2020-07-07 18:18:40,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
270,DC:A6:32:33:AA:47,2020-07-07 18:18:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
271,DC:A6:32:33:AA:47,2020-07-07 18:18:42,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
272,DC:A6:32:33:AA:47,2020-07-07 18:18:44,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
273,DC:A6:32:33:AA:47,2020-07-07 18:18:45,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
274,DC:A6:32:33:AA:47,2020-07-07 18:18:46,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
275,DC:A6:32:33:AA:47,2020-07-07 18:18:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
276,DC:A6:32:33:AA:47,2020-07-07 18:18:48,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
277,DC:A6:32:33:AA:47,2020-07-07 18:18:50,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
278,DC:A6:32:33:AA:47,2020-07-07 18:18:51,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
279,DC:A6:32:33:AA:47,2020-07-07 18:18:53,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
280,DC:A6:32:33:AA:47,2020-07-07 18:18:54,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
281,DC:A6:32:33:AA:47,2020-07-07 18:18:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
282,DC:A6:32:33:AA:47,2020-07-07 18:18:56,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
283,DC:A6:32:33:AA:47,2020-07-07 18:18:58,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
284,DC:A6:32:33:AA:47,2020-07-07 18:18:59,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
285,DC:A6:32:33:AA:47,2020-07-07 18:19:00,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
286,DC:A6:32:33:AA:47,2020-07-07 18:19:02,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
287,DC:A6:32:33:AA:47,2020-07-07 18:19:03,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-54,0.000003981071706,
288,DC:A6:32:33:AA:47,2020-07-07 18:19:04,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
289,DC:A6:32:33:AA:47,2020-07-07 18:19:05,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
290,DC:A6:32:33:AA:47,2020-07-07 18:19:06,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
291,DC:A6:32:33:AA:47,2020-07-07 18:19:08,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
292,DC:A6:32:33:AA:47,2020-07-07 18:19:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
293,DC:A6:32:33:AA:47,2020-07-07 18:19:10,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
294,DC:A6:32:33:AA:47,2020-07-07 18:19:11,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
295,DC:A6:32:33:AA:47,2020-07-07 18:19:13,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
296,DC:A6:32:33:AA:47,2020-07-07 18:19:15,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
297,DC:A6:32:33:AA:47,2020-07-07 18:19:16,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
298,DC:A6:32:33:AA:47,2020-07-07 18:19:18,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
299,DC:A6:32:33:AA:47,2020-07-07 18:19:19,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
300,DC:A6:32:33:AA:47,2020-07-07 18:19:20,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
301,DC:A6:32:33:AA:47,2020-07-07 18:19:21,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
302,DC:A6:32:33:AA:47,2020-07-07 18:19:22,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-53,0.000005011872336,
303,DC:A6:32:33:AA:47,2020-07-07 18:19:23,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
304,DC:A6:32:33:AA:47,2020-07-07 18:19:25,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-55,0.00000316227766,
305,DC:A6:32:33:AA:47,2020-07-07 18:19:27,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
306,DC:A6:32:33:AA:47,2020-07-07 18:19:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-50,0.00001,
307,DC:A6:32:33:AA:47,2020-07-07 18:19:29,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
308,DC:A6:32:33:AA:47,2020-07-07 18:19:31,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-51,0.000007943282347,
309,DC:A6:32:33:AA:47,2020-07-07 18:19:32,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
310,DC:A6:32:33:AA:47,2020-07-07 18:19:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-56,0.000002511886432,
311,DC:A6:32:33:AA:47,2020-07-07 18:19:34,60e18ef4-c0b0-11ea-a891-dca63233aa46,1,1,1,-52,0.000006309573445,
